FAC_1,FAC_2,FAC_3,SoRI
-0.13479,-0.83383,-0.76796,0.192764
-0.39524,-0.95771,-0.92568,0.34763
-0.50944,-0.04154,-1.05494,0.172669
0.80669,-1.17215,-0.2677,-0.183245
1.33799,-1.36086,-0.75217,-0.479554
0.18959,-1.20157,-0.69695,0.113326
0.33364,-1.22708,-0.53513,0.058698
-1.39499,-0.46381,-0.72442,0.793967
-0.68096,-0.45194,-0.60466,0.415126
-0.05451,0.22036,0.34276,0.0134
0.08935,-0.85114,-0.52302,0.101566
0.07852,-0.58836,-0.51386,0.044477
2.5216,-1.60193,-0.13227,-0.998115
0.08911,-0.69345,-0.26309,0.091631
1.10821,-0.87675,-0.05725,-0.396504
1.00062,-0.62842,-0.7246,-0.471099
0.44735,0.39001,-1.21576,-0.471202
0.42387,-0.48808,-1.16984,-0.239589
0.90416,0.3518,-0.31818,-0.612931
0.29708,-0.2415,0.13417,-0.088419
1.32732,-0.01372,-0.3142,-0.754031
0.76049,-1.20141,-0.67695,-0.195559
0.58785,-0.44937,-1.09177,-0.329842
-0.27978,-0.23872,-0.79959,0.123397
0.05978,-0.21748,-0.5345,-0.037872
-0.25273,1.09722,0.49933,-0.075059
-0.61993,-1.09031,-0.86317,0.509143
-0.32388,-0.11623,0.05672,0.210934
0.20495,0.8253,-0.35929,-0.35178
1.36811,-0.19768,0.14315,-0.681608
0.18869,0.1217,-0.54257,-0.191572
0.4425,0.65402,0.17131,-0.381655
0.72617,-0.23553,-0.46276,-0.388707
-0.89545,1.17313,0.81742,0.291283
0.43414,0.69953,0.37295,-0.366203
-0.79042,0.11998,0.60534,0.467388
2.13584,3.50907,-0.64552,-2.088426
-0.04698,-0.05988,-0.07889,0.031576
0.76803,-0.11977,-0.05506,-0.39526
-0.00907,0.30061,0.68972,0.006922
-0.0757,1.00287,-0.02607,-0.205799
0.9611,0.25607,1.12453,-0.463387
0.21718,1.23831,0.96491,-0.314673
0.4178,2.06598,-1.13647,-0.854559
0.55656,-0.01257,-1.46035,-0.459331
-0.1213,-0.06389,-1.18188,-0.047183
1.02731,0.40329,-1.05756,-0.773154
-0.53913,0.40197,-1.56013,0.025784
-0.40967,0.39317,-0.97331,0.021361
1.76348,-0.39623,0.16977,-0.845757
0.73567,-0.32493,-0.48842,-0.37491
0.12677,0.18971,-0.56191,-0.176507
1.54834,-1.55815,-0.73632,-0.544385
0.00203,-0.77686,-0.85808,0.094529
0.44038,-0.95396,-0.85351,-0.100662
1.26261,-1.29658,-0.07674,-0.380517
0.93551,0.80568,-0.2493,-0.733023
1.83398,-1.10128,-0.52374,-0.788078
1.71335,-0.57272,0.03784,-0.789851
1.01005,-0.70218,-0.25449,-0.407034
1.06252,-1.26453,-0.40838,-0.315461
0.86685,-1.26904,0.03989,-0.158901
0.63195,-0.92583,-0.51725,-0.175227
0.50373,1.05451,-0.35826,-0.570256
0.90066,0.867,0.4536,-0.652352
-0.11279,0.46198,-0.25913,-0.079289
-0.4516,0.00953,0.34548,0.281368
-0.00439,-0.02206,-0.14119,-0.007626
1.52287,0.43663,0.04084,-0.931527
0.77068,-1.19454,-0.68293,-0.203435
0.74623,-1.30406,-0.36659,-0.128966
0.39853,-0.68627,-0.70175,-0.126503
2.22551,-0.61307,1.16695,-0.935978
0.87372,-0.92549,-0.01818,-0.252627
2.08069,-1.29483,-0.73932,-0.898855
1.04528,-1.37298,-0.72421,-0.314087
0.48144,-0.9453,-0.28989,-0.063706
0.41205,-0.518,0.06364,-0.091415
1.55487,-1.58141,-0.44284,-0.510289
1.80563,-1.33499,-0.35134,-0.696933
2.32458,-1.62877,-0.39191,-0.912544
0.92985,-1.29486,-0.95282,-0.295141
0.9697,-0.83392,-0.59132,-0.389687
1.94246,-1.51572,-0.31662,-0.723686
1.49496,-1.45582,-0.51959,-0.516597
0.39762,0.14808,-1.32942,-0.397588
0.0325,-0.57682,-1.83544,-0.077313
1.85197,1.77806,-0.20921,-1.464715
2.05724,0.75118,-1.31625,-1.447168
1.64796,0.01316,-0.40044,-0.944661
0.42609,-0.0695,-1.18041,-0.343875
0.52854,-0.77899,-1.244,-0.233861
0.14921,-0.28453,-1.79551,-0.207717
-0.2442,0.50516,-1.39849,-0.142402
-0.80415,0.16069,0.29563,0.431197
-0.622,-0.74969,-0.62256,0.453556
-0.95029,-1.03332,-1.05167,0.654699
-1.4707,-0.67509,-0.69926,0.889402
-0.98622,-1.36666,-0.4781,0.817961
-0.70506,-1.09225,-0.09088,0.640174
-0.4944,-1.21045,-0.19764,0.542551
-0.41729,-1.12495,0.96547,0.606501
-0.75295,-1.28227,-0.73297,0.642546
-0.79215,-1.03124,-0.18079,0.662964
-1.48602,-0.15449,-0.38648,0.805076
-1.28571,-1.40794,-0.3436,1.005836
-1.01589,-0.77678,-0.52283,0.685614
1.04201,-0.35175,0.137,-0.467103
-0.46411,-0.44295,-0.45578,0.311025
-0.53531,-1.08898,-1.02319,0.445276
0.62164,-1.25941,-0.7122,-0.109633
-0.04498,-0.27402,-1.17044,-0.036349
2.17222,-1.17078,-0.43579,-0.945842
1.02164,-0.85062,-0.91591,-0.449298
-0.11974,-1.36451,-0.5944,0.332703
-0.29218,0.63229,-1.15447,-0.12062
-0.81162,-1.26682,-1.01543,0.639959
-1.47685,-1.20307,-0.79814,1.010538
-0.53435,-1.44285,-0.66035,0.57047
-0.60248,-1.4051,-0.28811,0.638969
-0.70905,-0.58056,0.01387,0.529169
0.16801,-0.87766,-0.30092,0.089378
-0.56927,-1.23938,0.54085,0.67088
-0.81924,-0.61343,0.35112,0.633964
-1.04772,-0.33864,-0.54051,0.594341
-0.08719,-0.21001,0.53849,0.157334
-0.88659,-0.33162,0.88803,0.660559
-0.32358,-0.87562,0.06249,0.396311
-0.70709,-0.74359,-0.00466,0.565779
0.02402,-0.75161,-0.91858,0.069806
0.47437,-0.772,0.77783,0.014329
-0.32799,-1.04315,-0.36081,0.393368
-0.49263,-1.62694,-0.25507,0.636742
-1.09722,-1.06489,-0.46192,0.806717
-0.6057,-1.16494,-0.85782,0.520146
-1.31855,-0.22671,-0.3737,0.732817
-1.08067,-1.00801,-0.7192,0.755807
-1.13375,-0.35679,-0.81397,0.615823
-0.078,0.64635,0.35413,-0.076292
0.21421,-0.53541,-0.56482,-0.047895
-0.4629,-0.08706,-0.70912,0.196093
-1.11779,-0.73292,-1.05012,0.672975
-1.15352,-1.32328,-0.50905,0.89517
-1.09901,-0.19117,-0.51132,0.589557
-0.86683,-0.34169,-0.88615,0.45886
-1.08422,-0.83437,-1.05444,0.678918
-0.94586,-0.45934,-0.57932,0.564008
-0.79171,-0.13137,-1.14363,0.338657
-0.25185,0.54377,-0.93551,-0.097171
0.19466,0.38944,-1.25805,-0.338007
-0.66698,2.33052,-1.40491,-0.357246
-0.56052,0.10695,-0.9775,0.172781
0.48191,-0.51013,1.40884,0.015236
-1.04173,-0.93315,-0.40198,0.750941
-0.42571,-0.65072,-0.5275,0.33288
-0.68589,-0.4578,-0.1699,0.466628
-1.04089,-1.13614,-0.61499,0.776693
-0.24403,-0.88354,-0.95055,0.24448
-0.71086,-0.98066,-0.56384,0.564609
-0.0384,-0.68462,-0.89079,0.090529
-0.9777,-0.74686,-0.55735,0.65376
-0.21414,-1.23171,-0.72518,0.33754
-1.06229,-0.97927,-0.74521,0.73596
-1.35819,0.99023,-1.84282,0.297954
-0.61834,-0.50443,-1.00331,0.35034
-0.64964,-0.70705,-1.00913,0.416095
-0.08737,-0.88104,-1.36967,0.112838
-0.81067,-1.00355,-0.71235,0.608371
-1.25507,-0.8598,-0.48175,0.840613
-1.29109,-0.04765,-0.9305,0.613564
-1.59452,0.10212,1.11311,0.965157
-0.23022,-0.08964,-1.08455,0.029035
-0.066,-0.38235,-0.73817,0.048598
-0.7323,0.01388,-1.30126,0.25374
0.42842,0.45988,-1.21039,-0.477317
-0.52627,0.14009,-1.64684,0.073094
-1.14675,1.32658,-1.17971,0.173139
0.0037,0.40379,-1.35006,-0.247495
0.13167,1.62999,-1.22265,-0.601905
-0.04661,0.49635,-1.78715,-0.290267
-0.84628,-0.38801,-0.83316,0.464719
-1.13816,-0.89002,-0.97733,0.73026
-0.71526,-0.49256,-1.00218,0.400374
-0.29947,-0.95919,-1.46186,0.237371
-1.87057,1.45456,-0.61375,0.598002
-1.36444,-0.5327,-1.06354,0.757134
-0.95392,-0.94797,-0.3688,0.710327
-0.80262,-0.91313,-0.63973,0.589884
-1.14158,-0.05165,-0.73595,0.554291
-0.77632,-0.95482,-1.02003,0.544255
-1.08838,-0.99152,-0.75815,0.751746
-0.67347,0.03687,-0.63422,0.288799
-1.31608,0.09457,-0.5918,0.629466
-0.86267,-0.38574,-0.6862,0.489115
-1.08244,-0.84511,-0.65586,0.724009
-0.8447,-0.62393,-0.73863,0.531609
-1.49002,0.10826,-0.67702,0.711606
-0.82417,-0.74334,-0.91939,0.529798
-0.83655,-0.82256,-0.33563,0.619462
-0.98896,-1.12693,-0.1989,0.791513
-0.68068,-0.47532,-0.53215,0.428571
-0.96838,-0.83157,-0.28216,0.699305
-0.81562,-1.77558,-0.79712,0.789817
-1.31834,-0.68354,-0.12107,0.871477
-1.12546,-0.88502,-0.72334,0.749809
-0.77286,-0.82919,-0.92848,0.521758
-1.54081,-1.22394,-0.46721,1.086537
-1.0143,-0.82687,-0.92529,0.653077
-0.92744,-0.60874,-0.75308,0.571412
-0.5568,0.56978,-1.13079,0.041347
2.48658,0.89212,-1.41102,-1.725721
1.0638,2.53562,-0.99707,-1.305662
0.85964,0.45223,-1.7366,-0.767739
-0.509,2.36221,-1.00193,-0.407105
0.76615,0.46723,-1.33625,-0.67682
-1.09031,0.79012,-1.53254,0.23456
-0.36736,0.87139,-1.0479,-0.126267
-0.48202,1.9232,-0.27319,-0.235472
0.63474,1.46275,-1.17281,-0.829822
0.39554,1.75171,-1.29543,-0.783233
-0.60343,1.39429,-0.56044,-0.071849
-0.95323,0.39831,-1.50669,0.258102
-0.45353,-0.32859,-1.5012,0.163464
-1.08334,-0.82131,-1.17285,0.662352
-0.82838,-1.18864,-1.12485,0.618127
-0.71498,-0.71504,-1.20922,0.431828
-0.79544,-0.48278,-1.0988,0.431143
-0.35215,-1.18857,-0.70126,0.404831
-0.41734,-0.85023,-0.76365,0.35116
-0.91254,-0.27625,0.17632,0.583638
-0.37332,-0.01281,0.83718,0.297757
-0.62193,0.4238,1.1505,0.361037
-0.66736,0.14467,0.64729,0.398905
-1.22197,-0.96556,-0.5302,0.843051
-1.0114,-1.50416,-0.59128,0.852824
-0.80569,-1.34058,-0.81789,0.676221
-1.16882,-1.01106,-0.45436,0.833441
-0.89524,-0.95443,-0.87692,0.624546
-0.64118,-0.68271,-1.26417,0.37776
-0.60356,-0.66994,-0.61514,0.4249
-1.21174,-1.1095,-0.83202,0.839629
-1.03178,-0.60017,-0.11324,0.695912
-0.89703,-0.63903,-1.09799,0.524625
-1.19252,-1.08913,-0.90718,0.816005
-1.32415,-0.80126,-0.82127,0.826985
-1.39211,-0.97727,-0.61428,0.92943
-1.05486,-1.18147,-0.80044,0.775128
-0.57379,-1.10652,-0.63888,0.5124
-1.02061,-0.4751,-0.5452,0.612288
-0.96792,-1.34947,-0.30667,0.822492
-1.13261,-1.12452,-0.4006,0.847201
-0.81094,0.11587,-1.46806,0.253567
-1.13938,-0.97457,-1.40939,0.704419
-0.94572,-1.03659,-0.56735,0.705797
-1.08966,0.67845,0.02017,0.430643
-0.78282,-0.08455,-0.84066,0.355436
0.0749,1.57114,-0.49988,-0.477865
-0.00558,0.08348,-0.06229,-0.024077
-0.2048,-0.23917,-1.33228,0.024594
-0.05179,1.4465,-1.26767,-0.462184
2.45036,-1.03627,-0.4935,-1.136416
-0.27685,-1.49027,-0.92215,0.413194
-0.65273,0.42979,-0.93753,0.148763
-0.80307,-0.76669,-0.77765,0.539438
-0.95917,-0.15213,-1.16615,0.432489
-1.21583,1.40467,-0.33123,0.284243
-1.05212,0.11647,-0.77876,0.45995
-0.38149,-0.72599,-0.7294,0.30511
-1.03512,-1.13411,-0.70673,0.763056
-0.14401,-0.92348,-0.98363,0.196108
-0.97891,-0.75355,-0.89454,0.619295
-0.48714,-0.63803,-0.97939,0.314001
-0.50376,-0.36175,0.49283,0.416253
-0.46903,-1.04267,-0.98864,0.401656
-0.76902,-0.34831,-0.90497,0.405134
-0.80484,0.27503,-1.33138,0.226387
-0.0466,1.0088,-1.3298,-0.365203
1.03542,1.48771,-1.50005,-1.08986
1.77525,1.65427,-1.01625,-1.480742
0.99993,1.80566,-1.58837,-1.157572
-0.01683,2.51536,-0.32448,-0.638689
-0.68866,0.32923,-0.25999,0.266676
-0.04628,-0.14988,-1.04227,-0.051898
-0.02633,0.43302,-0.91265,-0.190575
-0.37172,-0.41023,-0.70457,0.225606
0.03203,-0.03784,-0.7507,-0.090062
-1.47214,-0.55599,-0.94011,0.834933
-0.5864,-0.50011,-0.58815,0.377139
-1.03288,-0.95862,-0.61769,0.728809
-1.17595,-0.28768,-0.72773,0.631385
-0.9882,-0.01605,0.31339,0.576439
-1.02748,1.04691,-0.11325,0.292504
-0.38325,-0.52075,-0.40726,0.291206
-0.83359,-0.74128,-1.15433,0.50882
-0.6874,-1.13374,-0.83639,0.559395
-0.74257,-1.0021,-0.84586,0.556365
-1.13974,0.7276,-0.26593,0.414773
-1.10932,-1.15085,-1.15512,0.758681
-1.17409,-0.24876,-1.17926,0.571678
-1.18626,-0.68326,-1.47682,0.651675
-1.9853,-0.23591,-2.37072,0.880627
-1.07324,-0.72989,-0.45476,0.712861
-0.99589,-0.78404,-0.9921,0.625336
-0.82937,-0.09164,0.09877,0.484921
-1.01316,-0.37702,-0.15321,0.627074
-1.25441,-0.38433,-0.14209,0.761499
-1.26087,-1.47705,-0.43644,0.999012
-1.68285,-0.17584,0.84284,1.051503
-0.8782,-0.67659,-0.1032,0.631944
-0.73386,-0.65563,0.03195,0.562935
-1.34487,-0.61724,-0.13584,0.868177
-0.76947,0.34537,-0.1887,0.314541
-0.7587,0.11359,0.69904,0.461876
-0.42824,-0.14312,-0.85686,0.174757
-0.81813,0.21936,-0.36691,0.35231
-0.77361,-0.87419,-0.81865,0.545095
-0.34928,-0.65638,-1.10175,0.230026
-1.62136,0.2365,-1.12454,0.703154
-0.96515,0.41292,-1.16812,0.297943
-0.63436,-0.20942,-1.20418,0.265337
-0.50407,-0.50731,-1.22501,0.264621
-0.26881,0.73669,-0.97894,-0.139641
0.18862,0.76642,-0.81645,-0.378376
-0.95329,-0.41542,-0.70631,0.543519
-0.12269,-0.0524,-0.71575,0.001584
-0.69215,-1.21182,-0.87691,0.576578
-0.6626,0.85681,-1.41105,-0.001453
-0.56585,-0.78606,-0.79007,0.413563
-1.18682,-0.46329,-0.0526,0.753657
-0.99372,0.29806,0.11249,0.481062
-0.82598,-0.71441,-0.26745,0.594801
-0.47943,-0.14313,-0.16446,0.278119
-2.16896,1.52959,-0.30246,0.776226
-0.56118,-0.53934,0.28244,0.467846
-1.52857,-0.74533,-0.09902,1.00346
-0.40899,0.73516,0.23813,0.069762
-1.32463,-0.8909,0.60273,1.00429
-0.767,-0.44157,-0.26386,0.496623
-0.97484,-0.16945,0.45973,0.622464
-0.72248,-0.76665,0.39611,0.623462
-0.97905,-1.15834,-0.40436,0.771367
-0.84643,-0.61439,0.53997,0.669596
0.02844,-0.7231,-1.47923,-0.000655
-0.03597,-0.58445,-1.03682,0.048897
-0.68044,-0.44959,-0.01516,0.478526
-0.32083,-0.24162,-0.71236,0.155975
-1.42386,-0.20752,0.76346,0.909467
-0.86312,-0.43212,-0.68997,0.500242
-1.44233,0.14896,-0.63471,0.680326
-1.18741,0.63108,-1.08259,0.375231
-1.03909,-0.50453,-0.79796,0.601972
-1.51449,-0.4217,-0.48682,0.874715
-1.42627,-0.68667,-0.40719,0.899852
-0.54161,0.53921,1.64696,0.34329
-0.92752,-0.90103,0.26726,0.753845
-0.49187,0.21747,-0.01474,0.21341
-0.45234,-1.01447,0.69236,0.568926
-0.48561,-0.73808,0.79941,0.531418
-0.94636,-0.53466,-0.61411,0.578829
-1.07517,-0.54002,-0.34481,0.679663
-2.04506,3.23978,-1.62337,0.148315
-1.03813,-0.51851,-0.35875,0.652727
-0.5408,0.319,-0.28429,0.185964
-1.07468,0.73863,0.11143,0.417775
-1.00547,1.03513,0.24148,0.322047
-1.28902,0.99298,0.56297,0.521831
-1.08321,1.28862,-0.25604,0.248445
-1.11935,-0.60604,-0.28478,0.726352
0.82698,1.30797,0.16387,-0.751168
0.02985,0.20322,-1.38474,-0.216683
0.73703,0.64801,-1.23203,-0.693616
0.13187,1.27148,-1.22085,-0.514521
-0.19451,0.3514,-1.5143,-0.144656
-0.14026,-0.34189,-1.58957,-0.013599
-0.10051,0.06803,-0.88175,-0.057918
0.49926,1.34726,-1.37323,-0.749737
-0.42096,0.64941,-1.45198,-0.087058
1.45642,1.5656,-0.67296,-1.248034
-0.56876,0.68402,0.49866,0.197656
-0.49381,0.31425,0.49579,0.246549
-0.26054,-0.50158,-0.69491,0.188332
-1.33898,-0.72841,0.11447,0.919321
-1.1171,-0.86096,-1.41822,0.663654
-0.50264,-1.11799,-0.6031,0.480331
-1.15385,-1.01145,-0.78239,0.789625
-0.27197,-0.76241,-0.47009,0.282576
-1.02939,-0.104,0.34346,0.623573
-0.90546,0.14766,-0.12991,0.443179
-1.26705,0.11312,-0.72478,0.583743
-1.14022,0.38352,-0.59662,0.462773
-1.42071,-0.62841,-0.58175,0.86361
-1.26587,-0.76471,0.07498,0.884026
-1.46093,-0.93328,0.02415,1.025801
-0.92048,-1.76526,0.8834,1.027609
-1.23416,-0.99319,-0.2746,0.884281
-1.53621,-0.92279,-0.45934,1.011559
-0.4021,0.24179,-0.90006,0.062082
-1.34159,-0.20552,-0.34358,0.743492
-1.12846,-0.29098,0.01193,0.686939
-0.96552,-0.16461,-0.13647,0.551223
-1.02416,-1.17591,0.06534,0.851419
-1.01062,-1.23337,-0.71266,0.773231
-0.92505,-0.64846,0.80585,0.749705
-0.93424,-0.20038,1.39836,0.710188
-0.84932,-0.2018,-0.05193,0.506187
-0.23337,0.92464,-1.29259,-0.238902
-0.4888,0.0851,-0.98094,0.138654
-1.54633,0.28286,0.68223,0.847927
0.01066,-0.16839,-0.63875,-0.034428
1.06732,1.00456,0.18048,-0.806414
-0.3895,-0.05555,0.65121,0.296708
-1.33007,0.32923,0.37643,0.685486
-1.35068,-0.21081,1.12447,0.90975
-1.35026,-1.278,-0.18863,1.026254
-1.36169,-0.87591,-0.38696,0.912954
-1.11831,-0.59111,-0.4479,0.704369
-1.15279,-0.94726,0.60823,0.924995
-1.37386,-0.26505,-0.04909,0.807668
-1.4247,0.75757,0.62203,0.65951
-1.06801,-0.84593,0.08573,0.79718
-0.93881,1.10316,-0.06199,0.236087
-1.31225,-1.04692,0.65915,1.041686
-1.07804,-1.12187,0.71224,0.938126
-1.0705,-1.17767,1.69726,1.054972
-0.65485,-1.20638,0.34349,0.687956
-1.41796,-0.99596,0.52128,1.07184
-0.96454,-1.46082,0.80767,0.969227
-0.82933,-1.56155,0.43365,0.879324
-0.54869,-1.2627,-0.18041,0.586729
-0.4043,-0.5594,-1.02942,0.24427
-0.55508,-0.40923,-1.17759,0.273698
-0.82721,-0.185,-0.94783,0.392398
-0.39859,-0.02416,-1.04424,0.109213
0.12576,0.24167,-0.4849,-0.180215
-1.45536,-0.2056,-0.71729,0.764759
-0.47895,0.03455,-1.26951,0.114142
-0.17181,0.44068,-1.13032,-0.136908
-0.67167,-0.52353,-1.00394,0.383976
-0.36361,-0.96028,-0.68737,0.357
0.19833,0.44057,-0.92209,-0.315837
0.66676,-0.08605,-1.44073,-0.499337
-1.10118,0.75527,-1.35049,0.268811
-1.42024,0.12753,-0.80134,0.655347
-0.73125,1.66071,-0.66255,-0.078216
-1.52604,0.04365,-0.70307,0.744123
-0.9198,0.47909,-0.38404,0.342588
0.42364,-0.82365,-1.80588,-0.227081
-0.91766,-0.21567,-1.07004,0.435822
-0.10662,-0.33894,-1.74658,-0.049759
-0.64442,0.14432,-0.16373,0.298092
-1.02335,0.19589,-0.75105,0.427957
-0.87017,-0.99201,-0.28408,0.684658
-1.07729,0.15663,-0.29524,0.516587
-1.34816,-0.67311,-0.40364,0.854383
-0.10899,-1.11059,-0.84301,0.237918
-0.92533,0.05278,-1.19378,0.361146
-1.29881,0.2449,-0.4715,0.596565
-1.14307,-0.08608,-0.59536,0.578811
-0.55772,-0.2019,-1.09721,0.233413
-0.34634,-0.25929,0.28899,0.283323
-0.58563,-0.65007,0.86701,0.571847
-0.96349,-0.36162,0.10197,0.624079
-1.16398,-0.56992,0.68432,0.847503
-0.80273,-0.95111,0.29806,0.701411
-1.1882,-0.26047,0.65943,0.782634
-1.28772,-0.79796,0.72783,0.975187
-1.1133,-1.28466,0.7524,1.001352
-0.65154,-0.81735,-0.89461,0.456471
-0.89568,-1.43224,-0.49406,0.782864
-0.55738,-1.55928,0.67099,0.756483
-0.82733,-1.273,0.29111,0.792436
-0.91843,-0.9475,-0.73906,0.650519
-0.75811,-0.83393,-0.5296,0.558354
-0.42326,-0.58726,-1.32391,0.229284
-1.23705,-1.12826,-0.42137,0.902747
-1.20835,-0.51536,-0.60834,0.71749
-0.98455,-0.24399,-0.45296,0.546422
-0.92346,-0.20637,-0.59982,0.487972
-0.44419,-0.37246,-1.06468,0.216639
-0.4269,0.47723,-1.26801,-0.021843
-1.10221,-0.13449,-0.73507,0.55311
-0.61941,-0.98156,-0.00366,0.576065
-1.07236,-0.73791,-0.63907,0.694244
-0.43605,0.22076,-0.63894,0.114161
-1.27743,-0.12569,-1.32737,0.581866
-0.90298,-0.50388,-0.81552,0.525747
-1.45461,0.30393,-0.82442,0.628603
-0.95206,-0.39346,-0.76822,0.530754
-1.44088,-0.29326,-0.95278,0.752547
-0.44103,0.27841,-0.54855,0.112688
-0.80162,2.93104,-1.65511,-0.457393
-0.29091,1.76318,-0.62208,-0.338653
-0.00889,-0.52346,0.00155,0.132475
-1.21453,-0.27931,-0.55414,0.669287
-0.27936,-1.25734,-1.00794,0.348492
-0.81816,0.40711,-1.17254,0.218795
-0.88955,1.00537,-0.16237,0.222121
-1.3042,-0.66317,-0.37711,0.830905
-1.3106,-0.39489,-0.7091,0.732879
-0.91576,-1.20622,-0.52049,0.735887
-1.46742,-0.05895,0.53178,0.871769
-1.22831,-1.54072,-0.53342,0.986206
-1.65225,0.29336,-0.52348,0.771653
-0.95537,-0.41408,-0.49931,0.566889
-1.27638,-0.90035,0.34431,0.952137
-1.1715,-1.08299,0.14979,0.918268
-1.35787,-1.05109,-0.34935,0.957629
-0.86249,-1.02743,-0.56633,0.658334
-1.21614,-0.76413,-0.26471,0.819765
-1.31574,-1.3468,-0.16179,1.027126
-1.20266,-1.01866,0.46632,0.954082
-0.9317,-0.98714,-0.44929,0.698986
-0.94397,-0.91657,-0.13241,0.723027
-0.97566,-0.75948,-0.67003,0.64344
-0.88138,-0.61839,0.2106,0.653709
-0.92759,-0.88637,-0.20519,0.698816
-1.21859,-0.75825,-0.37327,0.807835
-0.43243,-1.27944,-0.15768,0.529944
-1.2694,-1.19044,-0.46293,0.930982
-0.96944,-0.68776,-0.2937,0.663607
-0.28769,0.9894,-0.98394,-0.191435
-0.82464,-0.20527,-0.15369,0.482495
-0.55056,-0.05154,-1.037,0.199462
-0.98585,-0.03303,-0.17048,0.526552
-1.4986,-1.28265,-0.37195,1.08822
0.05087,0.89491,-1.19266,-0.375625
-0.38805,0.135,-0.14239,0.163017
-1.53176,-0.5898,-0.27092,0.948589
-1.19698,-0.31917,0.051,0.735392
-1.24149,0.27444,0.75279,0.691592
-1.1221,-1.38853,0.03076,0.95278
-1.15505,-0.33265,0.99265,0.81847
-0.73882,0.11767,-1.00944,0.263828
-1.42172,-0.18245,-0.64466,0.748712
-1.25368,-0.54541,-0.47008,0.764573
-1.46773,-1.02621,0.86531,1.14382
-0.89659,-0.76508,-0.6328,0.605784
-0.78971,-0.86771,-0.55561,0.58096
-0.74157,-0.12824,-0.66233,0.36304
-1.00319,-0.8972,-0.40365,0.721008
-0.76946,-0.36437,-0.5407,0.44899
-1.19209,-1.08168,-0.63575,0.843543
-1.3592,-0.58332,-0.34522,0.844902
-0.93055,-0.23425,-0.63655,0.49462
-1.3259,-0.49669,-0.65287,0.772132
-1.49339,-0.38132,-0.61841,0.839044
-1.10512,-0.35628,-1.1878,0.559353
-0.47427,-0.98083,-0.92121,0.396803
-0.79481,-0.67139,-0.81593,0.50756
-0.02771,0.52626,-0.12687,-0.126877
-0.67931,0.00972,0.63462,0.436895
-0.32419,-1.07675,-0.13938,0.423615
-0.09781,-1.05255,0.04842,0.314861
-0.94619,0.01933,-0.84498,0.418675
-0.09689,-0.93077,-0.86989,0.18461
-0.74607,-1.56136,-0.98509,0.679275
0.43935,-1.37516,-0.63296,0.026501
-0.80417,-0.97845,-0.26583,0.647389
-1.31084,-1.48506,-0.62494,1.007639
-0.59005,-1.56669,-0.11381,0.690543
-0.99251,-1.31921,-0.40326,0.817992
0.19166,-0.71466,0.18904,0.090209
-0.35007,-1.06432,-0.31762,0.415259
0.35224,-0.72369,-0.87211,-0.110742
0.68801,-1.1537,-0.56716,-0.155722
-0.78538,0.08422,-0.84892,0.314835
-0.56371,-1.067,-0.81223,0.478391
-0.80993,-1.444,-0.72969,0.713328
0.10904,-0.35336,-0.07028,0.018978
-0.2531,-1.46254,-0.43066,0.447075
0.30475,-0.8248,-0.29036,0.003162
0.587,0.56051,-0.27212,-0.485943
0.66903,1.30055,1.22501,-0.547645
1.11436,-0.33713,0.05302,-0.519233
-0.12418,0.33629,0.12391,-0.000727
-0.22751,0.09071,-0.70223,0.025316
-0.41081,1.10263,-0.88678,-0.14134
0.00305,1.31494,-0.59719,-0.386943
-0.67584,1.92955,-0.58354,-0.165254
-0.61595,2.06616,-0.84653,-0.259812
-0.78295,1.35958,-0.44649,0.046826
-0.40513,1.18801,-0.26436,-0.097381
-0.35136,1.93291,0.49007,-0.225825
-0.92668,0.34456,1.70369,0.606657
-0.04507,1.66751,-0.08298,-0.390529
-0.67262,1.27357,-0.49982,0.001849
1.12436,2.28364,0.37734,-1.127488
0.54029,1.57513,-0.4607,-0.72811
-0.75708,1.45826,0.01367,0.058861
0.81351,-0.19561,-0.89721,-0.493365
-0.569,0.35966,-0.59188,0.157899
1.59655,1.17609,-0.02493,-1.158896
1.0367,1.32507,-0.71022,-0.964863
0.63501,2.6498,-0.25142,-1.018585
0.39441,2.48818,-1.00807,-0.930626
1.10427,1.28417,-1.13109,-1.037591
0.45408,2.68266,-0.46786,-0.951607
2.10258,2.57375,-0.7369,-1.852516
0.88266,2.01037,-0.99431,-1.078778
0.21696,1.21906,-0.28046,-0.445611
0.15379,2.05069,0.24631,-0.55628
-0.47306,0.69236,0.00854,0.090064
-0.36478,1.41127,-0.39067,-0.187495
-1.52998,0.80289,2.32294,0.89123
-0.34443,0.4089,2.23773,0.331991
-1.14825,0.54833,1.49778,0.655306
-1.2415,-0.27211,0.64405,0.812829
-1.14174,1.4904,0.92599,0.36004
-0.69814,0.2954,0.90028,0.406547
-1.07496,0.81047,1.32305,0.532501
-0.66799,0.99304,1.94719,0.334359
-1.20491,1.03638,1.37118,0.553535
-0.19179,0.30376,0.8652,0.124828
-0.40791,1.22513,-0.85223,-0.168983
-0.33943,1.33051,-0.68568,-0.213797
1.32843,0.87711,0.18794,-0.916819
-0.15228,1.19792,0.67284,-0.135392
0.03452,0.81059,1.10534,-0.095703
0.22097,0.31519,1.32443,-0.05277
-0.81755,0.67094,0.8831,0.378285
-0.54498,-0.84116,0.15009,0.518087
0.8096,-0.83199,-0.39119,-0.28112
