ID,Z_HAI,Z_DR,Z_LI,Z_GT,Z_DAV,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3
59150208,1.333006,0.198424,0.114045,-0.327628,-0.025753,-0.640537,-0.671951,-0.987807,-0.581688,1.663941,-0.11387,-0.32035,1.00889
59150209,1.114335,-0.280470,-0.857434,-0.129740,-0.022121,-0.439152,-0.837232,0.224440,-0.581688,2.338850,-0.67657,0.10133,1.16014
59150210,1.145331,-0.128335,-1.292042,-0.053629,-0.022424,0.722682,-0.967945,-0.283103,-0.581688,0.212811,-0.32560,-0.17770,-0.52736
59150211,0.947277,-0.366020,-0.337607,-0.038407,-0.021919,-0.237767,-0.814888,0.505053,1.032626,2.244626,-0.63791,0.74112,1.19938
59150212,0.916450,0.137776,0.003262,0.083370,-0.022323,-0.640537,-0.967945,-0.640263,-0.581688,0.202210,-0.15367,-0.27742,-0.17461
59150213,1.246748,-0.402883,-0.738129,-0.936514,-0.022172,-0.848417,-0.800584,0.623534,-0.581688,2.470089,-1.04433,0.20678,1.32288
59150214,0.125873,-0.277115,0.165175,2.473249,-0.024593,-0.640537,-0.708414,1.490137,-0.581688,-0.836707,0.38623,0.37951,-1.25806
59150219,-1.453528,0.639292,-0.473955,-0.388516,-0.021768,0.769155,-0.746863,-1.272161,-0.581688,-0.836707,-0.42356,-0.28689,-0.50580
59150220,1.099629,2.333889,-1.240912,-1.103958,-0.026308,1.652149,-0.967945,-1.272161,-0.581688,-0.078579,-0.12332,0.31466,-0.31360
59150221,1.024089,-0.372462,-0.371694,-0.495072,-0.022777,0.911955,-0.776419,-0.673521,0.424334,-0.023642,-0.15366,-0.06303,-0.44941
59150222,-1.453523,0.417192,-0.346129,-0.632071,-0.022525,0.467078,-0.645285,-0.008364,1.071062,-0.836707,-0.80001,0.61754,-0.45570
59150223,1.361260,-1.166167,-0.618825,-0.358072,-0.022676,0.165002,-0.754759,-0.238146,-0.581688,-0.836707,-0.22698,-0.67713,-1.24042
59150224,-1.453514,-0.907838,-0.439868,-0.921292,-0.021919,-0.933460,-0.823139,-0.406735,0.204148,-0.572077,-1.28842,-0.37961,-0.29404
59150225,-1.453517,-1.166167,-0.542129,-0.601627,-0.021819,-1.251635,-0.785214,-0.916718,1.269392,-0.836707,-1.22445,-0.50716,-0.35089
59150226,-1.453528,-1.166167,-0.533607,0.418258,-0.025803,-0.360349,-0.735378,-0.397225,-0.581688,0.375362,-0.75797,-0.53652,0.10688
59150227,-1.453520,-1.166167,-0.976738,-0.921292,-0.022121,-0.892267,-0.967945,-0.459720,-0.581688,-0.447113,-1.46520,-0.71952,-0.37486
59150228,-1.453520,-0.847762,-1.027868,-0.662515,-0.021516,-0.880021,-0.893330,-0.640263,-0.097394,0.250531,-1.38317,-0.50923,0.22274
59150229,-1.453520,-1.166167,-1.419868,-0.555960,-0.025753,-0.990771,-0.967945,-0.324314,-0.581688,-0.836707,-1.45561,-0.78670,-0.71801
59150230,-1.453514,-0.996087,-0.951173,-0.738626,-0.021566,-1.001640,-0.772233,-0.101291,-0.581688,-0.836707,-1.33511,-0.61728,-0.61660
59150231,-1.453557,0.572423,-1.419868,-1.682400,-0.022273,-1.215921,-0.967945,-0.459720,-0.581688,0.461939,-1.82859,-0.14324,0.59510
59150232,-1.453520,-0.485849,-1.181260,-0.555960,-0.021819,-0.483358,-0.841835,-0.134744,-0.581688,-0.140412,-1.27561,-0.31987,-0.17100
59150233,0.989473,-0.167976,-1.419868,-0.540738,-0.026308,1.094469,-0.785833,0.244395,1.320107,-0.836707,-0.52871,0.46033,-1.12843
59150234,-1.453520,-0.826008,-0.840390,-0.708182,-0.022525,0.350895,-0.698657,0.477711,-0.581688,-0.836707,-1.09641,-0.09718,-0.82554
59150235,0.903667,-0.449917,-0.644390,0.083370,-0.023281,0.707507,-0.640366,0.623534,0.591532,-0.836707,-0.17339,0.33796,-1.17452
59150236,0.197114,-0.653903,0.531610,1.529475,-0.021617,1.284896,-0.712121,1.074890,-0.581688,-0.836707,0.53455,0.43093,-1.41829
59150237,1.051324,1.148997,-0.312042,-0.738626,-0.022172,2.345849,-0.840033,0.623534,1.401612,-0.836707,-0.03566,1.44057,-1.12290
59150238,-1.453520,-1.166167,-1.096042,-1.012625,-0.021768,-0.380686,-0.967945,-0.459720,-0.581688,-0.836707,-1.40363,-0.70124,-0.72351
59150239,-1.453520,-1.166167,-1.266477,-0.829959,-0.023483,0.022848,-0.967945,-0.487736,-0.581688,-0.487817,-1.33704,-0.63659,-0.55084
59150240,-1.453517,-0.580933,-0.226825,-0.860403,-0.022323,-0.030940,-0.872944,-0.324314,0.730101,-0.284527,-1.10875,0.12465,-0.14865
59150241,-1.453523,-0.900958,-1.326129,-0.647293,-0.022121,-1.157297,-0.967945,-0.205833,1.771380,0.487912,-1.73822,0.15281,0.47552
59150242,0.815684,0.157837,0.250393,-0.297184,-0.022676,-0.020892,-0.967945,1.571381,3.049278,0.457943,-0.71162,1.90640,0.00357
59150243,-1.453509,-1.166167,-0.661434,-1.225735,-0.021365,-1.251635,-0.873694,-0.640263,0.049362,0.013316,-1.56337,-0.60305,0.15662
59150244,-1.453526,-1.166167,-1.419868,-0.875626,-0.025803,-1.936402,-0.967945,-0.817194,-0.581688,-0.085348,-1.72739,-1.06016,0.04640
59150245,-1.453520,-0.529357,-0.959694,-0.921292,-0.025702,-1.798498,-0.967945,-0.205833,-0.581688,0.544580,-1.68961,-0.41842,0.51536
59150246,-1.453526,-1.166167,-1.257955,-0.144962,-0.025652,-0.933460,-0.967945,-0.419098,-0.581688,0.516619,-1.35966,-0.64535,0.22914
59150249,-1.453526,-0.160268,-0.704042,-0.449405,-0.025551,-0.439152,-0.803655,-0.673521,-0.581688,1.111262,-1.08326,-0.24867,0.86352
59150250,-1.453523,-0.799433,1.596828,-0.586405,-0.025803,-0.751645,-0.787060,-0.459720,-0.581688,1.146679,-0.67378,-0.09361,0.97149
59150251,1.308939,-1.166167,-0.294999,0.113815,-0.021819,-0.640537,-0.967945,-0.513883,-0.581688,0.409993,-0.28729,-0.68300,-0.28789
59150252,-1.453517,-1.018550,-0.985260,-0.662515,-0.021516,-0.830075,-0.862606,-0.798237,-0.581688,-0.836707,-1.21843,-0.89399,-0.59481
59150253,0.318610,1.354789,1.128132,0.113815,-0.022121,0.087046,0.036223,0.244395,-0.581688,1.552801,0.42850,0.70964,1.22504
59150254,1.020526,-0.719101,-0.277955,0.083370,-0.022121,-0.578572,-0.598715,-0.053500,-0.581688,2.539772,-0.40849,-0.14700,1.40752
59150255,-1.453528,-1.166167,0.778741,-0.175406,-0.025753,-0.698075,-0.035254,-0.893022,-0.581688,-0.128355,-0.26503,-0.86789,0.21369
59150260,-1.453514,-0.774984,0.114045,-0.738626,-0.025753,-0.343759,0.342372,-0.673521,-0.581688,-0.836707,-0.35103,-0.85129,-0.18072
59150261,-1.453514,-0.087042,-0.763694,-0.312406,-0.025803,-0.511650,-0.180795,-1.272161,-0.581688,-0.836707,-0.52598,-0.91154,-0.25811
59150262,0.686947,0.711511,-1.172738,0.052926,-0.022273,-0.076660,-0.456298,-0.834693,4.971554,-0.836707,-0.35185,1.04785,-0.32466
59150263,0.516976,0.398564,-0.252390,0.372591,-0.021869,-1.215921,-0.035254,-0.513883,-0.581688,0.632618,0.05210,-0.43760,0.55756
59150264,-1.453517,0.398564,-0.678477,-1.119180,-0.021466,-0.725330,-0.221792,-0.238146,-0.581688,-0.836707,-0.96338,-0.28430,-0.22773
59150265,0.816023,-0.327918,0.079958,0.600924,-0.023483,-0.103511,0.212780,0.352720,-0.581688,-0.836707,0.52199,-0.32697,-0.82346
59150266,-0.200805,1.151953,2.014393,0.266036,-0.024391,1.891155,-0.390279,0.623534,0.960879,-0.836707,0.77411,1.49835,-0.71761
59150267,0.016961,1.429864,0.480480,0.677035,-0.023937,0.384694,-0.331632,2.298799,0.301782,-0.457643,0.09562,1.72866,-0.60578
59150268,0.959127,-1.166167,-0.900042,-0.601627,-0.024088,0.567771,0.122087,-0.053500,2.258038,-0.411696,-0.26377,0.06479,-0.42889
59150269,1.218806,-0.413892,-0.124564,0.189925,-0.022273,-1.526629,0.388696,-0.798237,-0.581688,-0.836707,0.40919,-1.18266,-0.47238
59150270,-1.453523,-0.731519,-0.857434,-0.966958,-0.021466,-1.345383,-0.087240,-0.008364,-0.581688,0.202210,-1.24049,-0.58369,0.45304
59150271,1.128674,-0.554944,-0.039346,0.646590,-0.022020,-0.251656,0.285591,-0.374200,-0.581688,-0.128355,0.61585,-0.72077,-0.26817
59150272,0.740597,0.037473,0.369697,0.311703,-0.021617,-0.380686,-0.456298,-0.603092,-0.581688,0.393589,0.21618,-0.31004,0.10327
59150273,-1.453523,-0.310454,0.395262,-0.586405,-0.025702,-1.693933,0.556112,-0.238146,-0.581688,-0.233465,-0.45013,-0.66222,0.51409
59150274,0.303225,-0.108916,1.545697,0.798812,-0.022424,-0.380686,0.299854,-0.640263,0.575237,0.461939,0.83867,-0.06876,0.56456
59150275,0.558323,-0.327918,0.804306,0.753145,-0.025803,0.536788,0.493905,-0.703453,-0.581688,0.332074,1.00286,-0.52934,0.22214
59150276,0.519125,0.722302,0.207784,-0.160184,-0.022525,0.337617,-0.015410,-1.272161,-0.581688,1.189181,0.36895,-0.30125,0.96587
59150277,0.450854,-0.099305,-0.098999,0.281258,-0.022575,0.433514,-0.015410,-0.459720,-0.581688,0.579997,0.29735,-0.30564,0.25830
59150278,0.326897,0.639292,1.520132,0.250814,-0.022172,0.419382,-0.103437,0.400511,-0.581688,-0.207363,0.64442,0.47734,-0.23736
59150279,0.532502,-0.575702,-0.857434,1.103255,-0.021970,0.003894,0.225899,-0.662831,-0.581688,-0.572077,0.52569,-0.94073,-0.60513
59150280,-0.517698,2.645358,4.068133,-0.373294,-0.026308,3.548262,-0.477324,-1.272161,0.879691,-0.344589,1.66410,1.75328,0.02953
59150281,0.895550,0.238079,-0.814825,-0.769070,-0.023735,1.891155,0.128443,1.255432,-0.581688,-0.237332,-0.00251,0.56304,-0.66141
59150282,0.948974,0.419709,0.753176,0.403036,-0.021869,-0.318321,0.334431,-0.324314,0.543969,-0.078579,0.71687,0.03640,0.09521
59150283,-1.453526,-0.607334,0.062914,-0.647293,-0.025753,0.068337,0.409568,-0.834693,-0.581688,0.165105,-0.27615,-0.71326,0.53587
59150284,-1.453526,-0.342624,-0.755173,0.342147,-0.021617,0.733617,-0.033632,-0.324314,0.879691,0.762678,-0.39979,0.17134,0.66901
59150285,1.080199,0.063265,0.028828,-0.221073,-0.021516,-0.318321,-0.123244,-0.673521,-0.581688,-0.286692,0.24350,-0.54831,-0.29428
59150286,0.687710,-0.070855,-0.201259,-0.281961,-0.022071,-0.801644,0.128443,-0.496650,0.528960,0.939840,-0.12048,-0.20773,0.84210
59150287,-1.453520,-0.464044,-0.882999,-0.281961,-0.022172,-0.594506,-0.523954,-0.640263,1.610381,-0.098530,-1.03226,0.00854,0.20690
59150288,-1.453526,-1.166167,-0.959694,-0.479849,-0.021869,-0.933460,-0.175571,-0.496650,-0.581688,-0.836707,-0.93134,-1.00348,-0.42837
59150289,1.271692,0.137776,-0.175694,-0.449405,-0.022222,-1.671626,0.641733,-0.513883,-0.581688,0.098318,0.18802,-0.85238,0.39016
59150290,1.215526,-0.007107,-0.414303,-0.662515,-0.022172,-0.698075,0.337822,-0.561275,-0.581688,0.721668,0.01954,-0.64181,0.61019
59150291,0.848660,1.255441,1.077002,-0.510294,-0.021819,0.769155,-0.189351,-0.008364,-0.581688,-0.057520,0.51338,0.51213,-0.10874
59150292,0.640820,-0.573465,-0.414303,0.494369,-0.022121,-0.578572,0.765055,0.065977,-0.581688,0.039879,0.41030,-0.70697,0.06917
59150293,0.467201,0.099425,0.250393,0.433480,-0.022020,-0.751645,0.524360,-0.419098,-0.581688,-0.011685,0.53027,-0.57465,0.19331
59150294,0.851997,-0.123013,-0.601781,0.555257,-0.022726,-0.511650,0.973850,-0.640263,-0.581688,-0.213357,0.70812,-0.99167,0.04176
59150295,0.537848,0.137776,-0.985260,1.331587,-0.022373,-0.020892,0.298253,-0.513883,-0.581688,0.624270,0.54012,-0.54447,0.32503
59150296,0.501817,0.739595,1.366741,0.266036,-0.022323,0.648325,0.409568,0.224440,0.459545,1.321043,0.75516,0.77018,1.07928
59150297,0.537310,0.161061,0.071436,-0.388516,-0.022928,0.467078,-0.025436,0.149610,-0.581688,1.250402,-0.00412,0.17075,0.75217
59150298,-1.453528,0.063265,-0.678477,-0.266739,-0.022121,0.087046,0.868739,-0.513883,-0.581688,0.499043,-0.15150,-0.53686,0.88838
59150299,0.953216,-0.618511,-0.030825,0.235592,-0.022474,-0.020892,0.358549,-0.561275,-0.581688,-0.168832,0.52939,-0.79598,-0.22056
59150300,1.230232,-0.151989,-0.848912,-0.464627,-0.022323,-0.698075,0.298253,-0.324314,0.446690,1.067974,-0.17695,-0.30821,0.83360
59150301,1.224745,-0.296872,-0.635868,-0.190628,-0.022424,0.554778,0.182088,-0.798237,-0.581688,1.968368,0.19042,-0.49920,1.21781
59150302,1.015916,-0.239681,0.710567,-0.434183,-0.021819,-0.848417,-0.441249,-0.798237,-0.581688,1.437678,-0.05922,-0.39660,0.96304
59150303,0.975643,-1.166167,0.020306,0.007260,-0.022273,-0.545767,-0.366007,-0.397225,0.709763,1.120322,-0.20082,-0.26839,0.57627
59150304,-1.453520,-0.651452,-0.814825,-0.403739,-0.025652,-0.751645,-0.785214,-0.205833,0.842220,2.854181,-1.49639,0.33551,2.14868
59150305,-1.453523,-0.799433,-0.763694,-0.464627,-0.025803,-0.698075,-0.578648,-0.561275,-0.581688,1.354758,-1.15224,-0.48451,1.05156
59150306,-1.453557,-1.166167,-1.419868,-1.682400,-0.021566,-1.136252,-0.578648,-0.561275,-0.581688,2.502668,-1.97119,-0.60325,1.97408
59150307,-1.453528,-0.188210,0.327088,-0.647293,-0.022121,-0.640537,-0.375956,-0.459720,2.889088,2.669637,-1.10796,0.98771,2.47217
59150308,1.274860,-0.764954,-0.175694,-0.205851,-0.022273,-1.284967,0.085447,0.244395,-0.581688,2.435881,-0.29958,-0.32529,1.60483
59150309,0.479984,-0.224430,-0.508042,0.707479,-0.023029,-0.292196,0.535752,0.149610,0.466093,2.020314,0.16307,0.06750,1.49709
59150310,0.147961,1.292696,-0.073433,-0.205851,-0.022424,0.165002,1.388327,-0.640263,-0.581688,1.500856,0.68939,-0.20861,1.71485
59150311,1.009354,-0.677188,-0.567694,0.555257,-0.022827,0.337617,2.076358,-0.916718,-0.581688,1.727071,1.20069,-1.23079,1.62568
59150312,0.944251,-0.130683,-0.354651,0.113815,-0.022878,0.087046,1.430403,-0.798237,-0.581688,2.600885,0.71812,-0.72384,2.19802
59150313,0.617940,1.214946,-0.056390,-0.342850,-0.023584,0.484177,0.219303,0.211426,-0.581688,-0.362419,0.33457,0.26557,-0.23020
59150314,0.385948,0.329532,-0.269433,1.788252,-0.022323,0.648325,0.365604,-0.324314,-0.581688,-0.286692,1.07096,-0.32124,-0.38167
59150315,0.718000,-0.048502,-0.320564,0.631368,-0.022474,-0.180229,0.298253,-0.603092,-0.581688,1.434068,0.40444,-0.48136,0.99557
59150316,0.127881,1.712348,-0.755173,1.240254,-0.022222,-0.251656,-0.345070,0.149610,1.217973,1.809590,-0.00992,1.09737,1.34438
59150317,0.883757,-0.409039,0.497523,-0.053629,-0.022726,-0.103511,0.783892,-0.937627,-0.581688,1.062563,0.68642,-0.79585,0.95997
59150318,1.072761,-0.593704,-0.107520,-0.358072,-0.022676,-0.640537,0.779144,-0.673521,-0.581688,-0.152543,0.41359,-1.05016,0.06687
59150319,0.683214,-0.048502,0.097001,1.042366,-0.022373,-0.020892,0.409568,-0.324314,-0.581688,0.332074,0.78114,-0.43966,0.16954
59150320,0.885143,-0.498294,-0.823347,1.103255,-0.022273,0.648325,0.420246,-0.188907,0.772761,0.075512,0.61517,-0.21568,-0.16023
59150321,0.287642,1.115733,0.301523,0.220370,-0.022525,-0.318321,1.078645,-0.603092,-0.581688,0.231893,0.84204,-0.35690,0.69522
59150322,0.350201,0.137776,-0.090477,0.616146,-0.022222,-0.439152,0.424873,-0.397225,-0.581688,0.296657,0.46500,-0.48422,0.32363
59150323,0.647664,-0.689114,0.216306,-0.038407,-0.022373,-0.119306,-0.072562,-0.008364,-0.581688,2.356061,-0.09103,-0.11665,1.48153
59150324,0.898548,-0.607334,-0.175694,-0.068851,-0.021617,0.970540,0.422942,-0.008364,-0.581688,0.263322,0.45186,-0.36727,-0.06178
59150325,0.595287,0.398564,0.097001,0.342147,-0.022273,-0.103511,0.261012,-0.268558,-0.581688,1.968368,0.32222,-0.03162,1.44362
59150326,0.949143,-0.250633,-0.567694,0.189925,-0.022273,0.165002,0.822822,-0.513883,-0.581688,0.754825,0.54981,-0.71146,0.58721
59150327,0.846086,0.238079,0.454915,-0.388516,-0.022273,0.165002,-0.316757,-0.459720,-0.581688,0.639648,0.14574,-0.08570,0.31634
59150328,1.005734,1.278726,-0.652912,0.052926,-0.022626,1.263463,0.630954,-1.272161,-0.581688,-0.252317,0.95409,-0.46668,-0.06347
59150329,0.434621,0.052271,-0.499520,0.570479,-0.022373,0.121063,2.032799,-0.640263,0.343852,0.619479,1.09914,-0.72380,1.06710
59150330,0.868542,-0.705952,-0.874477,0.189925,-0.022726,-0.848417,2.153575,-0.865941,-0.581688,1.288350,0.80561,-1.50040,1.52914
59150331,0.702700,-0.338665,0.173697,0.326925,-0.022172,-0.318321,2.753129,0.020358,0.234965,0.601793,1.35055,-0.76329,1.22896
59150332,0.731292,-0.250633,-0.652912,0.798812,-0.022424,0.350895,2.532802,-0.530367,-0.581688,0.953766,1.44450,-1.12858,1.23710
59150333,0.273784,0.137776,2.670567,1.620808,-0.021919,-0.594506,2.235052,-0.459720,0.149002,0.270559,2.24668,-0.45266,1.05108
59150334,1.059299,0.572423,-0.465433,0.722701,-0.021768,-0.020892,1.042099,-0.459720,-0.581688,0.721668,0.92422,-0.51149,0.69338
59150335,1.018659,-0.548510,-0.414303,0.372591,-0.022121,0.733617,2.408091,-0.459720,-0.581688,0.516619,1.43717,-1.12949,0.79197
59150336,-1.453526,-0.108916,-0.141607,0.113815,-0.021566,0.467078,1.409179,-0.374200,0.879691,2.116004,0.16152,0.05015,2.24582
59150337,-1.453523,-0.360790,-0.397260,-0.662515,-0.021365,0.068337,0.542340,-0.865941,-0.581688,2.463381,-0.51814,-0.47205,2.24380
59150338,0.560982,-0.554944,0.557175,0.829256,-0.022726,0.433514,1.202681,-0.603092,-0.581688,0.973019,1.15844,-0.72029,0.86582
59150339,0.993545,-0.048502,-0.431347,-0.190628,-0.022273,0.648325,1.252014,-0.268558,-0.581688,1.557869,0.64100,-0.45612,1.27301
59150340,0.527892,-0.136738,0.327088,1.072811,-0.022525,-0.180229,2.043079,-0.205833,1.610381,2.399918,1.15402,0.02251,2.39735
59150341,0.901942,-0.003191,-0.482477,-0.205851,-0.022676,-0.103511,1.360052,-0.238146,2.795283,2.195807,0.26213,0.44044,2.15233
59150342,0.416492,1.278726,-0.064912,0.372591,-0.022172,-0.020892,0.324361,-0.205833,1.153700,2.435881,0.22175,0.80425,2.04624
59150343,0.914131,0.496360,-0.098999,-0.906070,-0.022424,-0.274383,-0.320680,0.623534,1.500777,2.552759,-0.67970,1.15482,1.82408
59150344,1.228676,1.180930,-0.329086,-0.571182,-0.022525,-0.578572,-0.586931,0.352720,1.153700,1.671897,-0.51222,1.02336,1.14153
59150345,0.514148,1.536551,-0.874477,-0.525516,-0.022726,-1.091638,-0.639364,-0.008364,1.185252,2.648386,-0.91921,1.00040,2.06941
59150346,0.499385,1.688410,-0.584738,-0.692960,-0.022323,-0.725330,-0.270244,2.519229,-0.581688,3.332999,-1.02085,1.78006,2.23172
59150347,0.183369,1.977266,1.562741,-0.175406,-0.023231,0.648325,-0.792380,1.165161,0.657875,0.999949,0.04382,1.98322,0.61406
59150348,0.360891,0.789747,-0.422825,-0.662515,-0.023080,-0.274383,-0.777438,2.346893,-0.581688,-0.001863,-0.90252,1.24792,-0.46242
59150349,0.574698,0.653288,-0.175694,0.661812,-0.023634,1.564094,-0.536435,1.977602,1.071062,-0.075640,0.07320,1.70689,-0.68078
59150350,-0.452990,2.071208,2.218915,2.229695,-0.023533,5.657308,-0.797396,2.519229,0.615131,0.211166,1.68563,3.37617,-0.90477
59150351,0.317592,1.615577,-0.124564,-0.890848,-0.023887,0.165002,-0.967945,2.140090,0.652366,-0.213357,-0.86274,1.90662,-0.46353
59150352,-0.529774,2.567850,2.142219,2.412360,-0.023887,-0.870690,1.820954,2.367573,0.995937,-0.464822,1.77478,1.78512,0.46448
59150353,0.489090,0.871244,-0.439868,-0.692960,-0.023987,0.970540,-0.343259,-0.134744,1.442931,-0.447113,-0.16230,0.73573,-0.34921
59150354,0.036051,1.883733,0.932132,-0.312406,-0.023433,0.900493,-0.785214,2.519229,3.418528,0.272645,-0.47187,3.20583,0.09576
59150355,-0.699604,1.697850,4.400481,1.225032,-0.024744,3.789924,-0.613338,1.165161,-0.581688,-0.502770,1.89333,2.21830,-0.81376
59150356,0.686721,0.611937,0.011784,-0.677737,-0.022626,-1.091638,-0.402440,1.165161,-0.581688,2.032120,-0.71244,0.71473,1.33707
59150357,-0.300469,2.362148,1.204828,0.616146,-0.023735,1.094469,-0.650058,2.383822,1.051618,0.263322,0.14648,2.67518,-0.02528
59150358,1.076664,1.115733,-0.738129,-0.525516,-0.022273,-0.990771,-0.371023,-0.561275,2.889088,2.539772,-0.65922,1.00721,2.13354
59150359,-0.328976,1.801427,1.221871,1.194588,-0.024139,-0.801644,-0.072562,2.993153,0.636128,-0.514285,0.20391,2.10768,-0.36734
59150360,-0.247781,2.049034,2.312654,0.205148,-0.023433,1.373309,-0.412669,1.977602,0.382416,0.508192,0.50545,2.36858,0.24300
59150361,0.867325,0.985338,-0.329086,-0.571182,-0.022525,0.900493,0.351567,-0.324314,1.554174,0.916465,0.19931,0.67740,0.85072
59150362,0.274293,0.659353,0.923610,0.722701,-0.023130,0.037811,0.845489,0.149610,3.001048,1.123829,0.70130,1.12849,1.32982
59150363,0.708158,0.667502,-0.090477,-0.068851,-0.025803,-0.180229,-0.180795,0.352720,0.680412,1.939149,-0.19173,0.76323,1.35791
59150364,0.306732,1.098576,0.028828,0.083370,-0.023887,0.900493,0.187388,0.623534,0.514346,0.393589,0.29226,0.90183,0.27880
59150365,0.498932,1.396755,-0.380216,-0.479849,-0.023533,-0.076660,0.484028,-1.272161,-0.581688,1.420250,0.27854,-0.32375,1.44078
59150366,0.216090,0.476801,0.727610,0.783590,-0.022575,0.920194,-0.121914,-0.053500,0.806622,1.781363,0.48460,0.81304,1.18687
59150367,0.959721,0.510331,-0.704042,-0.890848,-0.022626,-0.343759,0.284339,-0.238146,-0.581688,1.459846,-0.22447,-0.19279,1.14801
59150368,0.457953,0.726653,0.940654,0.707479,-0.022424,1.228312,2.270676,-0.834693,-0.581688,1.727071,1.88013,-0.41776,1.89065
59150369,0.389455,1.407404,-0.056390,0.677035,-0.022878,0.970540,1.566159,-0.703453,0.149002,0.961418,1.31147,-0.00965,1.22946
59150370,0.079407,0.979029,0.531610,0.281258,-0.023735,0.733617,0.910012,0.211426,0.649878,0.030453,0.79783,0.53285,0.36849
59150371,1.059695,0.726653,-1.027868,-0.936514,-0.022474,0.648325,1.270513,-0.755153,0.313996,2.933555,0.21841,-0.08772,2.52972
59150372,0.208341,1.180930,0.667958,1.072811,-0.022777,0.648325,0.890398,-0.134744,1.847855,0.916465,1.04915,0.87022,1.08360
59150373,1.278480,-0.470731,-0.925608,-0.144962,-0.022373,-0.594506,0.142608,0.040243,0.343852,1.864476,-0.26982,-0.14352,1.20452
59150375,0.576084,0.178524,-0.081955,0.677035,-0.022273,-0.578572,1.643590,-0.238146,-0.581688,1.274640,0.93319,-0.63960,1.39053
59150376,0.752616,1.441718,-0.337607,0.144259,-0.022323,-0.640537,0.450484,-1.272161,-0.581688,1.088344,0.49012,-0.44595,1.17366
59150377,1.100618,0.286798,-0.098999,-0.190628,-0.022373,-0.103511,-0.229485,-0.134744,-0.581688,1.968368,-0.04143,0.07639,1.21366
59150378,0.919080,0.256316,-0.601781,0.326925,-0.022575,0.648325,-0.477324,-0.640263,-0.581688,1.834793,0.08443,-0.06259,0.94214
59150379,0.242788,-0.230730,0.710567,0.068148,-0.022878,0.013963,-0.371023,-0.397225,-0.581688,0.721668,0.12271,-0.14893,0.37625
59150380,0.559539,0.920141,0.139610,-0.312406,-0.022474,0.920194,-0.520254,-0.238146,0.323732,0.825560,0.03097,0.65195,0.43019
59150381,0.381961,0.476801,0.523089,-0.281961,-0.022626,0.165002,0.850802,-0.561275,-0.581688,0.472328,0.64508,-0.34888,0.68840
59150382,1.228422,-0.481597,-0.158651,-0.632071,-0.022373,0.824078,-0.094400,-0.834693,2.889088,2.160168,-0.13929,0.59904,1.55245
59150383,1.199405,0.275033,-0.013781,-0.525516,-0.022474,-0.103511,0.075220,-0.134744,-0.581688,2.362063,-0.02014,0.05060,1.61787
