ID,Z_HAI,Z_LU,Z_DR,Z_LI,Z_GT,Z_DAV,Z_I,Z_LP,Z_NL,Z_LA,Z_DMR,Z_1960C,FAC_1,FAC_2,FAC_3,FAC_4
59153196,-1.125852,1.677215,2.320914,2.662563,0.914245,-0.952477,-0.185805,1.625967,-0.811144,0,0.927209,-0.776643,0.75653,1.13768,-0.80238,1.55752
59153197,-0.017318,0.000315,0.159949,-0.009344,-0.011557,-0.015272,0.073781,0.007786,0.015863,0.13304,0.018189,-0.119297,-0.01214,0.13756,-0.05159,-0.05104
59153198,-1.451827,1.772302,1.694904,2.925055,3.293428,-1.112941,-0.4638,1.930076,-0.131359,-0.99695,3.327355,-0.450327,1.67507,-0.40731,-0.79463,3.8137
59153199,-0.996126,1.193265,2.015421,0.960116,-0.604772,-1.184263,-0.044289,0.340417,0.874155,3.292097,0.110869,-0.393749,-0.08875,2.65569,-0.52912,0.01936
59153200,-0.176874,1.503822,1.263439,1.567597,2.451563,1.079309,-0.323726,2.850405,-0.289245,-0.139141,0.176395,2.044069,1.47726,0.04127,1.34681,2.49218
59153201,-1.106066,0.275852,2.528347,1.530098,0.658025,-1.173487,-0.378739,1.370516,-0.811144,0.432732,0.131902,-0.215706,0.06286,1.36583,-0.82054,1.16281
59153202,-1.451709,0.835017,2.16505,3.345041,3.366634,-0.800125,0.163303,5.147545,-0.811144,0.718669,0.536786,-0.323314,1.46204,0.93013,-1.16472,3.15262
59153203,-1.402097,0.116671,1.187634,2.940054,2.140439,-1.23577,0.275996,0.618607,2.116462,1.147573,0.486408,-0.750276,1.87363,0.80363,-1.04716,0.60587
59153204,-1.21994,1.617058,1.998796,1.717592,1.188766,-0.590409,-0.594763,1.930076,0.175373,-0.00717,2.480936,0.691278,0.89158,0.52273,0.19688,3.11161
59153205,-1.089802,1.480702,1.7269,1.245107,-0.842691,-1.131257,0.67247,-0.168274,-0.811144,1.147573,-0.04885,-0.507786,-0.07483,2.04953,-0.65988,-0.36909
59153206,-1.042773,-0.061169,1.379327,1.012615,-0.202141,-1.229555,0.005533,1.688886,-0.541496,1.453934,1.361014,-0.152935,-0.50837,1.56393,-0.6932,1.49706
59153207,-0.7879,1.168992,0.202174,-0.037352,-0.531567,-0.964489,-0.618376,-1.567173,-0.811144,1.862415,0.738295,0.197371,-0.96388,1.28827,-0.27255,0.2431
59153208,-0.968677,1.087676,1.189459,1.627595,1.042355,-0.853777,-0.941087,0.950846,-0.811144,0.841213,1.577916,0.495115,0.00781,0.8566,-0.1831,2.25538
59153209,-0.903476,1.127645,1.445168,0.390134,0.365202,-0.319978,-0.645268,0.089418,0.874155,0.952617,0.224447,1.110028,0.51419,0.82652,0.45401,0.94238
59153210,0.083078,-0.443057,-0.032206,-0.869826,0.237093,0.273323,-0.941087,-0.356587,2.691499,-0.192754,-0.202964,2.573385,0.88271,-0.80891,1.5388,0.64737
59153211,-0.289338,-1.270481,0.194445,-0.524837,0.749532,0.187935,-0.610871,0.006589,0.317615,-0.282109,-1.024909,1.907113,0.08069,-0.31684,0.67948,0.35005
59153212,-0.020491,-1.270481,0.070779,1.125111,1.280273,0.440572,-0.941087,0.375743,1.027364,-0.99695,0.486408,1.509498,0.8415,-0.85142,0.91067,1.2773
59153213,-0.313293,-0.274076,0.272455,0.120143,0.090681,0.062394,0.636613,-0.950012,1.401352,-0.545472,0.064645,1.763786,0.98613,-0.01237,1.0666,-0.1641
59153214,0.086249,-0.606211,0.502505,-0.517337,0.438408,0.339269,-0.254024,-0.368116,0.483166,-0.58847,-0.068769,1.5214,0.27248,-0.29996,0.92683,0.40299
59153215,-0.498914,0.960208,0.010135,0.960116,1.37178,-0.50315,-0.220833,-0.799485,2.119811,-0.202682,0.777046,0.247837,1.56014,-0.62774,0.05041,0.55433
59153216,-0.551962,0.591222,-0.338004,1.035114,1.170464,0.026318,-0.750492,0.641616,1.577683,-0.482265,0.710307,0.704943,1.24921,-0.93122,0.31595,1.34319
59153217,-0.272605,-0.301375,0.405523,0.127642,1.481588,0.139644,-0.471689,0.181451,1.86305,-0.179989,2.32158,1.235694,0.96679,-0.67954,0.88736,2.09742
59153218,-0.540953,-0.050744,0.843124,-0.059852,0.346901,0.481653,-0.26493,0.681058,3.040969,0.357486,0.879597,1.45616,1.32572,-0.1267,1.15624,1.10546
59153219,-0.897576,0.301624,0.085061,0.172641,1.701205,-1.08805,0.569477,1.169804,1.082128,-0.217124,0.016221,-0.065054,1.13567,-0.5667,-0.91056,0.77481
59153220,-0.398691,0.064325,0.284296,1.012615,-0.348553,0.150852,-0.302916,1.169804,1.006707,0,-1.024909,1.6332,0.7611,0.26963,0.81665,0.25396
59153221,-0.904827,0.50926,0.623732,1.102612,2.103836,-0.421935,-0.691977,0.681058,2.169175,-0.093993,-0.374203,1.855754,1.83408,-0.49751,0.5073,1.31121
59153222,-0.795239,-1.270481,0.585632,-0.217347,2.030631,-0.067243,-0.941087,0.658349,2.424631,-0.69059,0.568657,1.705871,1.24197,-1.18934,0.53316,1.79514
59153223,-0.835369,1.256116,0.845671,0.285137,0.383504,-0.117393,1.087385,0.618607,1.855703,-0.99695,0.146362,2.507612,1.92273,-0.11108,1.30966,0.76744
59153224,-0.399777,0.116671,-0.180585,0.060145,1.481588,-0.008207,-0.236157,-1.014976,1.483732,-0.172134,0.672585,2.17507,1.08512,-0.57185,1.10155,0.96573
59153225,-0.360587,-0.050744,-0.224859,0.892618,1.280273,-0.051782,0.318528,1.210054,2.320251,-0.545472,1.708057,2.081732,1.71653,-0.76054,1.16672,1.95635
59153226,-0.071043,0.158705,-0.50258,0.052645,0.273695,0.178249,-0.941087,-1.014976,0.717568,0.024251,0.064645,1.496244,0.23455,-0.40203,0.87905,0.42223
59153227,-0.259307,0.516002,-0.295904,-0.74983,0.932546,-0.080092,-0.510805,-0.18668,1.762768,-0.99695,-0.298539,1.763786,1.11915,-1.30583,0.74254,0.70074
59153228,-0.807892,-0.029345,0.704902,0.067644,1.042355,0.125239,-0.941087,0.241749,1.420425,0.611442,-1.024909,0.184963,0.66784,-0.08614,-0.17365,0.17829
59153229,-0.220468,1.677215,0.077882,-0.569836,1.444986,0.269239,-0.570671,0.58498,2.987374,-0.99695,-1.024909,0.618986,2.09489,-1.68554,0.34202,0.37517
59153230,-0.468325,1.45047,0.274312,-0.494838,0.621422,-0.038906,0.487773,1.360756,1.834458,0.194452,-1.024909,1.778213,1.45525,-0.19867,0.73624,0.43413
59153231,-0.140237,-0.029345,1.059096,0.000146,-1.190417,0.268781,-0.472978,1.055764,-0.099985,1.862415,-0.345911,1.880317,-0.65173,1.70341,1.16781,0.5553
59153232,-0.86361,0.571829,2.19113,1.065113,-0.110634,-0.256734,-0.648318,2.104938,0.014309,1.862415,2.343452,1.246501,-0.23257,1.84339,0.75604,2.7581
59153233,-0.327707,-0.596721,-0.385645,-0.592335,-0.202141,-0.413993,0.932012,-0.27367,-0.811144,0.562703,-0.790068,-0.695052,-0.56187,0.47349,-0.84147,-1.04956
59153234,-0.880901,-0.287915,1.01526,1.845088,-0.330251,-0.79018,-0.141126,0.306353,0.328213,1.740739,0.212077,-0.968964,-0.07691,1.63976,-0.81701,-0.10536
59153235,-0.640882,-0.405102,0.48278,0.352635,-0.787786,-0.390165,0.116308,-0.426766,-0.380855,2.122357,-0.22404,-0.892362,-0.84503,1.67813,-0.68853,-0.76837
59153236,-1.055484,-0.363497,1.167523,3.210046,2.341755,-1.140064,0.206331,3.859593,-0.484298,-0.99695,1.524797,-0.784493,1.21343,-0.13131,-1.29372,2.73425
59153237,-0.870832,-0.734536,1.095918,-0.11985,-0.806088,-1.059894,0.177646,0.853999,-0.516983,1.147573,0.536786,-0.878573,-0.93895,1.26445,-1.06642,0.30441
59153238,0.444662,0.250911,1.543783,-0.194847,-0.293648,-0.090552,0.364596,-1.567173,-0.811144,0,0.208008,-0.731093,-0.37853,0.8845,-0.03903,-0.80005
59153239,-0.708637,0.731728,0.969454,0.165141,0.017476,-1.073934,0.219862,0.628774,-0.811144,0.432732,0.927209,-0.742987,-0.34832,0.71651,-0.9099,0.78573
59153240,-1.115665,1.135802,-0.980379,-1.484807,2.890797,-1.964099,0,2.56594,-0.811144,-0.043829,9.554313,-0.968964,-0.74168,-1.81975,-1.25154,7.28101
59153241,-0.781999,-0.428282,1.124993,0.21014,-0.623074,-0.826617,-0.015046,3.095826,-0.459429,2.434288,-0.298539,-0.76353,-0.91315,1.77427,-1.098,0.74356
59153246,-0.872241,0.341934,1.207678,1.957585,-0.677978,-0.582888,0.580267,0.472889,-0.398418,-0.99695,-1.024909,-0.049734,0.67536,0.78485,-0.3528,-0.60899
59153247,0.795825,0.214973,0.378584,0.795121,-1.172116,-0.330148,0.049562,0.006589,-0.528954,1.760294,-0.446504,-0.424944,-0.7046,1.58518,0.00652,-0.83981
59153249,0.180982,-0.544894,-0.224859,-0.367342,0.145586,0.887274,0.886546,-0.790007,-0.49077,-0.139141,-1.024909,2.675834,0.21325,0.38425,1.66468,-0.53978
59153250,-0.636479,0.579054,0.963168,2.205077,1.188766,1.400792,-0.300517,3.006153,1.762768,0.032421,-0.374203,2.300497,2.04833,0.17465,1.69501,1.71279
59153251,0.255607,-0.173663,-0.763964,-0.982323,0.475011,1.313123,-0.400161,-0.517999,-0.194806,-0.52039,0.353057,1.613635,-0.05843,-0.81296,1.34773,0.64768
59153252,0.060386,-0.521859,0.17361,-0.472339,-0.623074,0.89619,-0.605671,-1.567173,-0.554336,-0.24006,0.333086,2.17507,-0.54904,0.25581,1.65732,0.24914
59153253,9.281529,-1.270481,-0.524362,-0.11985,-1.538144,6.292243,-0.941087,-0.692861,-0.811144,0.322756,-1.024909,1.496244,-0.88281,0.02129,6.06746,-2.35585
59153254,-2.227249,-0.428282,-0.19201,-0.907325,-1.61135,4.766157,-0.472978,0.618607,-0.811144,-0.99695,-0.017364,2.821625,-0.19428,-0.11413,2.99435,0.87956
59153255,1.160638,-0.147549,-0.70007,0.330136,-0.806088,1.454775,-0.497359,0.400029,-0.560309,0.075311,0.016221,0.93929,-0.39436,0.01013,1.42962,0.11651
59153256,1.084047,-1.270481,0.668759,-0.569836,-1.35513,0.885921,-0.506415,-0.790007,-0.811144,0.611442,0.249944,1.613635,-1.22171,1.0093,1.63754,-0.07882
59153257,-0.160023,0.203367,1.253332,-0.577335,-0.787786,0.826258,-0.696272,0.340417,-0.811144,-0.139141,1.74584,2.238458,-0.66033,0.58007,1.77255,1.92859
59153258,-0.003054,0.226762,1.302605,0.600128,-1.35513,0.462807,-0.152237,0.257478,-0.811144,3.292097,-0.04885,1.196653,-1.08606,2.90117,1.10212,-0.00985
59153259,-1.079704,0.601072,0.997112,0.772622,-0.092333,-0.834263,-0.336862,0.181451,-0.463211,2.755966,2.358763,-0.592335,-0.85479,1.92712,-0.53665,1.46579
59153260,-0.181805,-0.319611,0.159094,0.51763,-0.842691,-0.23164,0.223984,0.158443,-0.450998,0.390683,-0.71769,-0.746691,-0.37129,0.69073,-0.53811,-0.82872
59153261,-0.181923,-0.327218,0.553848,0.465132,0.85934,0.141726,0.22279,0.592892,1.030354,0.994393,-0.106265,-0.564228,0.56574,0.42006,-0.26767,-0.03696
59153262,-0.810475,-0.397089,2.830069,1.822589,0.218791,-1.964099,2.668905,0.888342,0.559947,2.282909,-0.665899,-0.449476,0.81619,3.22222,-1.00349,-1.14731
59153263,0.365136,0.873298,-1.243168,-0.622334,-0.074031,0.825548,-0.121897,0.046942,-0.18888,0.562703,-1.024909,2.295155,0.04213,-0.11637,1.43414,0.03234
59153264,-0.054134,-1.270481,0.211559,1.432601,0.529915,1.275608,1.425463,-0.760116,1.379745,-0.337097,-1.024909,0.202771,1.47539,0.33348,0.74442,-1.64722
59153265,0.885274,-0.428282,-0.404561,0.885119,-1.09891,0.977596,0.927242,0.284312,1.861887,-0.282109,-0.106265,0.094459,1.00522,0.01098,1.01374,-1.04975
59153266,0.201385,0.26079,-0.742946,0.52513,-0.128936,0.768124,-0.100892,0.45047,0.537095,-0.99695,-0.467161,-0.404021,0.63686,-0.88148,0.1462,-0.3161
59153267,-0.532645,0.438329,1.653356,2.857557,-0.165538,0.436579,2.110002,1.130705,0.659663,0.432732,-0.330822,-0.165489,1.63567,1.86606,0.39424,-0.85573
59153268,-0.64511,0.616045,-1.003566,1.087612,0.712929,0.818154,-0.506415,-0.213399,1.169943,-0.99695,-1.024909,0.094459,1.31547,-1.15614,0.15755,-0.33123
59153269,-0.105361,-1.270481,-0.50258,2.557566,0.20049,1.559655,-0.380588,-0.068352,0.869778,-0.99695,3.234258,0.879942,0.80097,-0.44476,1.62901,1.77369
59153270,-0.013005,-0.345713,-0.848984,1.78509,-0.385155,0.813063,0.720533,-0.01284,1.254244,-0.99695,-1.024909,1.072123,1.40118,-0.28162,0.99647,-0.97916
59153271,1.176197,-0.38061,-0.980379,-0.142349,-0.641375,1.380883,-0.343222,-0.356587,0.705625,0.146796,-0.017364,1.946874,0.07717,-0.23579,1.98253,-0.05049
59153272,0.261595,0.873298,-0.790586,0.83262,-0.366854,0.9753,0.923468,0.257478,1.149932,0.289764,0.131902,0.704943,1.05442,0.12802,1.10212,-0.3691
59153273,-0.249384,1.772302,-0.349043,2.182578,-0.476662,0.760335,-0.176509,2.119117,0.053376,0.228492,-1.024909,0.684529,0.9427,0.39572,0.66955,0.29943
59153274,-0.738698,-0.633141,1.004135,0.645126,-0.037429,-0.365481,1.058815,-0.255705,0.897892,-0.99695,0.590637,0.199885,0.86935,0.20344,0.02569,-0.10329
59153275,-1.121096,1.580039,2.621185,1.537598,-0.202141,-1.964099,2.021357,0.340417,-0.22917,1.453934,1.97835,0.827267,0.57645,2.74715,-0.01759,0.93579
59153276,-0.325858,0.571829,0.79345,1.035114,-0.293648,0.460271,1.070481,-0.255705,-0.0022,-0.384229,1.577916,0.712729,0.64921,0.70515,0.95909,0.48615
59153277,-0.396636,0.954196,0.851639,1.282606,-0.44006,-0.157012,-0.26493,-0.517999,0.34449,-0.99695,-0.132512,-0.215706,0.70222,0.06686,0.02647,-0.22684
59153278,-0.944106,1.587891,1.152853,1.912586,0.676326,-0.146278,3.021509,1.77111,0.118676,0.075311,-1.024909,0.580596,2.01638,1.42774,0.12012,-0.64233
59153279,1.303399,-1.270481,-0.962255,0.600128,-0.769485,0.930661,0.376374,-0.068352,1.523951,-0.99695,-1.024909,0.277808,0.75785,-0.71959,0.89412,-1.38463
59153280,-0.332727,-0.484428,-0.28476,0.735123,0.950848,0.552678,-0.651305,2.155705,0.674671,-0.46082,0.353057,1.423738,0.69121,-0.72517,0.70806,1.77405
59153281,-0.502995,0.390193,0.700877,0.82512,0.548217,0.285621,-0.193755,0.984873,1.256832,0.228492,0.039883,0.160923,0.94737,0.10132,0.19914,0.57286
59153282,-0.63598,-0.147549,0.257498,0.570128,0.932546,-0.484484,2.04824,-0.024269,3.446454,0.343377,-1.024909,0.458262,2.36187,0.18181,0.01675,-1.3022
59153283,-0.739814,-0.412969,0.269748,0.945117,0.218791,1.265851,0.816922,0.072162,2.455744,0.228492,1.206083,0.451466,1.49206,0.16507,1.02835,0.21563
59153284,-0.465742,0.158705,0.250352,0.442633,0.438408,0.857562,1.493079,1.327102,0.409903,-0.99695,0.016221,0.197371,1.19379,-0.21156,0.37315,0.07543
59153285,-0.46947,-1.270481,-0.008854,0.090144,1.829315,0.210395,-0.515108,0.306353,1.939265,-0.99695,-1.024909,-0.686492,1.21872,-1.44383,-0.69384,-0.14278
59153286,-0.266147,0.413917,-0.338004,1.050113,1.628,0.291474,-0.36544,0.400029,0.937923,-0.99695,0.710307,-0.466792,1.22007,-1.20099,-0.17981,0.90043
59153287,-0.426081,0.940291,0.487957,0.465132,1.280273,0.345573,0.308451,1.730233,2.165769,-0.52039,0.146362,-0.178043,1.82725,-0.78989,0.02334,0.80392
59153288,-0.975547,0.901506,-0.079386,0.85512,1.939124,-0.123213,0.867741,-0.037127,2.97758,-0.46082,-0.387483,-0.309863,2.51272,-0.90066,-0.36856,-0.27724
59153289,-0.492632,-1.270481,-0.777655,0.277638,0.85934,0.925086,0.417107,-0.890286,1.43983,-0.093993,-1.024909,-0.194184,0.9076,-0.53219,0.02413,-1.18846
59153290,-0.439438,0.780091,0.150308,0.030145,0.914245,0.226742,0.279165,0.089418,2.348792,-0.093993,-1.024909,-0.136416,1.61952,-0.57649,-0.05583,-0.56041
59153291,-0.50185,-0.533557,0.741229,0.907618,0.85934,-0.037249,0.013488,0.801931,2.99565,-0.58847,-0.22404,0.653438,1.83662,-0.52936,0.33743,0.32271
59153292,-1.115695,1.054463,1.547753,2.640064,2.048932,-0.020372,0.297778,3.800698,1.143351,-0.282109,2.156321,1.12342,2.05063,0.16524,0.5382,3.35358
59153293,-0.426081,-0.091402,1.084396,0.630127,0.786135,0.618184,-0.384252,-0.356587,1.545003,-0.99695,-1.024909,-0.161902,1.29475,-0.49119,0.13763,-0.48343
59153294,-0.154563,0.137374,-0.720958,0.330136,0.401805,0.47684,0.089507,1.638639,1.00089,-0.99695,-1.024909,0.421666,1.05285,-1.04974,0.15338,0.14591
59153295,-0.715301,-0.38061,1.694262,1.072613,0.969149,0.398662,-0.185805,0.727897,0.307608,2.018122,-1.024909,-0.753748,0.24866,1.55578,-0.44335,-0.29349
59153296,-0.407029,0.374745,0.114577,-0.779829,2.360056,0.357104,-0.670624,-0.01284,2.241474,-0.53741,-1.024909,-0.968964,1.47436,-1.6432,-0.71376,-0.03236
59153297,-0.667068,0.089995,1.040313,0.442633,1.170464,-0.333312,0.41842,1.230626,4.868673,-0.139141,-0.544388,-0.07875,2.71142,-0.70001,-0.12535,-0.03489
59153298,-0.242926,4.732101,0.238009,-0.367342,1.737808,-0.262107,0.605371,0.976281,4.314836,-0.319732,-1.024909,1.024955,3.5645,-1.3352,0.62861,0.33099
59153299,-0.585164,-0.412969,-0.717589,-0.464839,1.49989,0.001765,0.851058,-0.255705,5.471914,-0.425077,-0.017364,0.780539,2.85485,-1.62923,0.42551,-0.28581
59153300,-0.676815,0.727957,-0.164958,1.4851,1.24367,0.211071,-0.665373,0.764326,2.173308,-0.99695,0.759885,0.759099,1.82227,-1.15077,0.48926,1.37701
59153301,-0.481946,0.873298,-0.224859,1.192609,1.811014,0.512537,0.073149,-0.517999,1.114912,-0.00717,-1.024909,0.210049,1.58112,-0.39997,0.13617,-0.39256
59153302,-0.621801,1.559308,0.357032,1.665094,1.829315,0.195742,1.730069,0.241749,3.880729,-0.217124,-1.024909,-0.323314,3.46635,-0.39117,0.03255,-1.07537
59153303,-0.233179,0.798078,0.02094,-0.044852,1.701205,1.052682,-0.510805,-1.567173,3.151029,-0.99695,-1.024909,0.236249,2.20258,-1.52999,0.61306,-0.69449
59153304,-0.71583,0.616045,-0.809845,0.135142,0.85934,-0.445789,0.321073,-0.109986,2.304787,-0.093993,0.304193,-0.084705,1.37613,-0.88566,-0.3262,0.12862
59153305,-0.409142,-0.615437,1.071171,0.360135,0.639724,-0.159691,0.260392,4.620268,2.175725,-0.24006,1.459605,0.571791,1.19456,-0.40115,0.15641,2.63423
59153306,-0.502202,2.715137,0.532345,0.975116,0.127284,-0.132192,0.13281,1.210054,1.22821,-0.99695,0.576829,0.160923,1.61359,-0.49962,0.25564,0.98028
59153307,-0.722875,-1.270481,-0.102662,0.697624,1.060656,0.031037,0.496817,0.181451,2.260794,0.075311,0.777046,0.769324,1.24999,-0.28164,0.33185,0.51138
59153308,-0.21627,1.931955,0.085061,0.270138,0.950848,0.194596,-0.437566,0.79347,1.1395,-0.139141,-0.345911,0.701304,1.2307,-0.58697,0.42032,0.76075
59153309,-0.598462,-0.002654,-0.48671,0.405134,0.054078,-0.695234,0.024852,0.99179,0.186184,0.952617,1.429183,-0.839834,-0.24089,0.20127,-0.81147,0.97387
59153310,-0.465448,-0.129437,0.370756,-0.11235,1.335177,-1.025524,-0.941087,1.930076,0.122253,0.718669,1.332366,-0.798415,-0.27119,-0.31036,-1.14064,2.08574
59153311,-0.421178,-1.270481,1.124993,-0.449839,0.310298,-0.039951,-0.638974,0.257478,-0.811144,-0.99695,-1.024909,1.393527,-0.35318,-0.0646,0.29874,0.4193
59153312,-0.419388,0.116671,-0.055141,-0.667333,1.042355,-0.159386,-0.941087,0.241749,0.218421,-0.492357,0.601856,0.349238,0.05704,-0.95215,-0.13668,1.29925
59153313,-1.060181,1.121852,1.492588,0.975116,1.957425,-0.489147,-0.11964,0.901473,-0.148075,0.562703,0.839801,-0.226949,0.72669,0.49909,-0.54438,1.52368
59153314,-0.10266,2.59535,-0.467314,-0.232346,1.280273,0.132307,-0.577002,1.294212,-0.811144,-0.139141,-1.024909,0.64516,0.51171,-0.72242,0.03323,0.93313
59153315,0.726045,-0.443057,-0.707216,-0.937324,-0.586471,0.944146,1.001975,-0.890286,0.040376,-0.282109,0.208008,0.101455,-0.10323,-0.19416,0.71259,-0.91309
59153316,0.198948,1.185933,-0.312143,-0.584835,0.639724,0.201998,-0.635726,0.45047,-0.115278,-0.319732,-0.132512,0.493243,0.1824,-0.75657,0.25536,0.75168
59153317,-0.874824,0.367128,1.084396,1.102612,1.133862,-0.498296,0.282991,2.832592,-0.392725,-0.337097,0.927209,-0.081196,0.60331,0.13885,-0.54462,1.94952
59153318,-0.222728,0.301624,0.79345,0.390134,0.310298,-0.409984,0.580267,0.181451,-0.031439,0.228492,0.66341,-0.612158,0.22768,0.50489,-0.39304,0.18943
59153319,-0.740254,0.015787,1.758164,0.030145,-0.458361,-0.002913,1.450374,1.257528,0.393666,0.718669,1.029952,0.339326,0.33125,1.42394,0.31606,0.53058
59153320,-1.113757,1.135802,1.590388,0.802621,-0.05573,0.190572,-0.668024,-0.692861,-0.34889,0.718669,-0.360358,-0.968964,0.01067,1.04613,-0.46847,-0.24635
59153321,-0.776421,-0.129437,1.272655,1.957585,1.078957,-1.196906,5.327073,0.45047,0.06339,3.292097,2.190345,-0.304325,1.17691,3.67451,-0.339,-0.68987
59153322,0.317255,1.536849,0.950113,-0.299844,0.237093,0.654654,-0.567421,0.817315,0.449547,-0.337097,0.224447,0.29651,0.53315,-0.28005,0.66698,0.85294
59153323,-0.790982,-1.270481,1.608098,0.277638,-0.659677,-0.47904,-0.590487,1.055764,-0.411666,1.147573,0.117794,0.023132,-0.9052,1.39113,-0.36925,0.6231
59153324,0.416686,0.631259,-0.616516,0.165141,-0.366854,0.446065,-0.657101,-0.790007,-0.811144,0.98261,1.377698,0.88521,-0.72529,0.43942,0.96192,0.81025
59153325,0.983178,-0.327218,-0.941447,-0.997322,0.145586,0.696437,-0.941087,0.111506,-0.390914,-0.043829,-1.024909,0.421666,-0.55153,-0.78945,0.41106,-0.13935
59153326,2.899189,2.098315,-0.734014,-0.232346,-0.677978,1.53133,-0.152237,-0.890286,0.267448,-0.353593,-0.04885,0.780539,0.42373,-0.52644,2.10433,-0.67316
59153327,-0.59629,-1.270481,1.183441,-0.074851,0.108983,-0.860018,-0.439935,1.518635,-0.811144,1.290542,-1.024909,-0.498178,-0.93759,1.09316,-1.11314,0.19756
59153328,-0.863963,-1.270481,1.278359,0.337636,0.603121,-0.565203,0.437486,0.880901,-0.811144,0.777828,-0.26925,-0.604484,-0.40641,1.0726,-0.95958,0.12557
59153329,-0.003876,-0.327218,1.763269,-0.292344,1.225369,3.062046,0.134618,-0.667881,-0.56601,0.790153,-1.024909,-0.538531,0.23615,0.86373,0.99925,-0.9041
59153330,-0.381811,-1.270481,1.355276,-0.029853,0.163887,-0.291472,0.073149,4.186366,1.830305,0.925726,-0.476946,0.220391,0.52331,0.45221,-0.30089,1.22241
59153331,-0.518994,3.096477,1.416905,2.550066,0.310298,1.559543,-0.629015,-1.567173,-0.811144,2.050531,-0.387483,0.537552,0.65027,2.15381,1.34353,-0.33477
59153332,-0.866605,-0.509785,1.302605,1.207608,1.554794,0.073218,-0.141126,0.603533,-0.811144,1.620095,-0.699556,-0.451099,-0.02238,1.34006,-0.62334,0.18857
59153333,-0.025423,-1.270481,-0.734014,-1.087319,0.163887,0.848001,-0.727564,-0.287692,-0.811144,0.408082,0.927209,0.349238,-1.1059,-0.32226,0.35914,0.77924
59153334,2.555307,-1.270481,-0.929842,0.19514,-0.952499,2.588928,0.379778,0.431255,-0.811144,0.289764,-1.024909,0.943153,-0.46892,0.30758,2.1279,-1.20932
59153342,0.386008,0.470441,-0.758259,-0.059852,-0.403457,-0.196165,0.516636,0.159317,0.849805,-0.581881,0.090587,-0.862622,0.48236,-0.66716,-0.34732,-0.5055
59153343,-1.399484,1.677215,2.528347,2.820058,-0.31195,-1.964099,5.106763,1.230626,1.585726,0,1.288713,-0.968964,2.74777,2.49868,-0.82362,-1.00738
59153344,-0.398691,-0.660612,1.002822,1.012615,-0.696279,0.295442,-0.581611,0.236096,-0.060226,1.97239,-0.733003,-0.842248,-0.59237,1.64608,-0.31935,-0.63712
59153345,-0.874678,-0.659559,0.766295,0.562629,0.035777,-1.238106,1.771615,0.350673,1.313842,-0.139141,-0.504344,-0.908704,0.98021,0.53452,-1.13707,-1.04884
59153347,0.039161,-0.357646,-1.001194,-0.644833,-0.31195,-0.751065,-0.558798,-0.780292,-0.562238,-0.139141,-0.565587,-0.880346,-0.80114,-0.55426,-1.00013,-0.59802
59153350,-0.78106,0.093273,0.191584,0.817621,0.273695,-1.020226,1.898773,0.491955,0.955759,0.851777,-0.045936,-0.914999,0.88686,0.86741,-0.9946,-0.77378
59153351,-0.524807,0.048768,0.512537,-0.12735,0.127284,-0.810893,0.533456,0.910045,0.246705,0.798465,0.468886,-0.501425,-0.0198,0.55711,-0.71232,0.39256
59153352,-0.939585,1.286557,1.263439,2.595065,1.75611,-0.002413,0.916205,1.930076,0.895488,0.5757,-0.724583,-0.749569,1.96732,0.79539,-0.56652,0.17083
59153353,-0.923703,1.032835,0.3163,1.230108,0.20049,-1.117066,0.899563,0.472889,-0.040721,0.334133,-0.489471,-0.891486,0.63165,0.66609,-1.12371,-0.43723
59153354,-1.311943,0.69465,2.830069,1.057613,4.849048,-1.964099,-0.941087,1.661057,-0.811144,1.504994,-0.374203,-0.968964,0.67322,0.6896,-2.18641,2.16675
59153355,-0.792861,0.244801,1.022419,0.667625,-0.403457,-1.115233,1.867989,-0.084644,-0.06375,0.583225,-0.100829,-0.968964,0.34036,1.39804,-0.96769,-1.02486
59153356,-1.172382,1.640824,1.360028,-1.484807,1.280273,-1.964099,0,2.718189,-0.643776,0.89023,1.206083,-0.629149,-0.35125,0.19884,-1.66179,2.47225
59153357,-1.012154,1.839177,2.334196,-1.484807,0.85934,-1.964099,2.116179,2.072821,-0.191857,1.937661,0.197287,-0.143655,0.23654,1.80209,-1.17426,0.75574
59153358,1.054045,0.173289,-0.89116,-0.76483,-0.787786,0.501934,-0.828394,-0.448054,0.026806,-0.231049,0.517506,1.374506,-0.49291,-0.56587,1.26001,0.48033
59153359,0.561942,-0.188757,-1.068601,-0.824828,-0.220443,0.526829,-0.801878,-0.419638,-0.652528,-0.282109,0.074876,1.03255,-0.67187,-0.67245,0.74025,0.39057
59153361,-1.294593,1.157034,2.302056,2.865056,2.067234,-1.406828,1.640604,1.294212,0.124824,0.98261,1.433314,-0.678718,1.56773,1.75606,-0.93026,1.14457
59153362,-1.197805,0.446624,2.262909,2.355072,2.085535,-1.287881,3.020596,1.733601,-0.187165,0.671012,0.964511,-0.594734,1.66702,1.88264,-0.96449,0.52317
59153363,-0.254375,-0.255006,0.252653,-0.929824,0.035777,-0.711145,-0.863707,0.531176,-0.634808,0.322756,2.416113,-0.917896,-1.14529,-0.21351,-0.76171,1.84601
